base_name_en,rank,condition_en,item_en,stack,percentage
Teostra,HR,Investigation (Silver),Teostra Webbing,1,12
Teostra,HR,Investigation (Silver),Teostra Powder,2,12
Teostra,HR,Investigation (Silver),Fire Dragon Scale+,2,10
Teostra,HR,Investigation (Silver),Teostra Gem,1,6
Teostra,HR,Investigation (Gold),Teostra Gem,1,13
Teostra,HR,Investigation (Gold),Teostra Mane,1,12
Teostra,HR,Investigation (Gold),Teostra Tail,1,12
Teostra,HR,Investigation (Gold),Teostra Horn+,1,12
Teostra,HR,Investigation (Gold),Teostra Claw+,1,11
Teostra,HR,Investigation (Gold),Teostra Webbing,1,11
Teostra,HR,Investigation (Gold),Teostra Powder,2,11
Teostra,HR,Investigation (Gold),Teostra Carapace,3,10
Teostra,HR,Investigation (Gold),Fire Dragon Scale+,3,8
Teostra,HR,Investigation (Purple),Worn Feystone,1,70
Teostra,HR,Investigation (Purple),Warped Feystone,1,13
Teostra,HR,Investigation (Purple),Sullied Streamstone,1,12
Teostra,HR,Investigation (Purple),Shining Streamstone,1,5
Teostra,MR,Track,Hellfire Shard,1,100
Teostra,MR,Body Carve,Hellfire Shard,1,30
Teostra,MR,Body Carve,Teostra Cortex,1,22
Teostra,MR,Body Carve,Fire Dragon Hardclaw,1,19
Teostra,MR,Body Carve,Teostra Mane+,1,14
Teostra,MR,Body Carve,Teostra Hardhorn,1,8
Teostra,MR,Body Carve,Teostra Gem,1,5
Teostra,MR,Body Carve,Large Elder Dragon Gem,1,2
Teostra,MR,Wound Head,Teostra Hardhorn,1,66
Teostra,MR,Wound Head,Teostra Mane+,1,32
Teostra,MR,Wound Head,Large Elder Dragon Gem,1,2
Teostra,MR,Wound Wings,Teostra Fellwing,1,70
Teostra,MR,Wound Wings,Fire Dragon Hardclaw,2,30
Teostra,MR,Shiny Drop,Teostra Powder,1,50
Teostra,MR,Shiny Drop,Fire Dragon Hardclaw,1,28
Teostra,MR,Shiny Drop,Old Dragon Treasure,1,22
Teostra,MR,Tail Carve,Teostra Lash,1,75
Teostra,MR,Tail Carve,Hellfire Shard,1,22
Teostra,MR,Tail Carve,Large Elder Dragon Gem,1,3
Teostra,MR,Palico Bonus,Teostra Powder,1,50
Teostra,MR,Palico Bonus,Hellfire Shard,1,28
Teostra,MR,Palico Bonus,Old Dragon Treasure,1,22
Teostra,MR,Plunderblade,Hellfire Shard,1,45
Teostra,MR,Plunderblade,Teostra Cortex,1,30
Teostra,MR,Plunderblade,Teostra Mane+,1,24
Teostra,MR,Plunderblade,Large Elder Dragon Gem,1,1
Teostra,MR,Bandit Mantle,Giant Scale,1,70
Teostra,MR,Bandit Mantle,Magnificent Scale,1,30
Teostra,MR,Hunt (Bronze),Teostra Cortex,1,26
Teostra,MR,Hunt (Bronze),Hellfire Shard,1,21
Teostra,MR,Hunt (Bronze),Teostra Mane+,1,18
Teostra,MR,Hunt (Bronze),Teostra Lash,1,14
Teostra,MR,Hunt (Bronze),Large Elder Dragon Bone,1,9
Teostra,MR,Hunt (Bronze),Pure Dragon Blood,1,9
Teostra,MR,Hunt (Bronze),Teostra Gem,1,3
Teostra,MR,Investigation (Silver),Teostra Mane+,1,22
Teostra,MR,Investigation (Silver),Fire Dragon Hardclaw,1,22
Teostra,MR,Investigation (Silver),Teostra Fellwing,1,18
Teostra,MR,Investigation (Silver),Teostra Lash,1,16
Teostra,MR,Investigation (Silver),Teostra Hardhorn,1,14
Teostra,MR,Investigation (Silver),Large Elder Dragon Gem,1,8
Teostra,MR,Investigation (Gold),Teostra Lash,1,22
Teostra,MR,Investigation (Gold),Teostra Hardhorn,1,18
Teostra,MR,Investigation (Gold),Teostra Fellwing,1,18
Teostra,MR,Investigation (Gold),Large Elder Dragon Gem,1,16
Teostra,MR,Investigation (Gold),Teostra Mane+,2,14
Teostra,MR,Investigation (Gold),Fire Dragon Hardclaw,2,12
Teostra,MR,Investigation (Purple),Carved Feystone,1,60
Teostra,MR,Investigation (Purple),Sealed Feystone,1,40
Teostra,MR,Guiding Lands (Low),Elder Dragonvein Bone,1,63
Teostra,MR,Guiding Lands (Low),Hellfire Mane,1,37
Teostra,MR,Guiding Lands (Mid),Hellfire Mane,1,63
Teostra,MR,Guiding Lands (Mid),Elder Dragonvein Bone,1,37
Teostra,MR,Guiding Lands (High),Hellfire Mane,1,100
Teostra,MR,Guiding Lands (Tempered),Tempered Crimson Mane,1,64
Teostra,MR,Guiding Lands (Tempered),Elder Spiritvein Bone,1,33
Teostra,MR,Guiding Lands (Tempered),Great Spiritvein Gem,1,3
Lunastra,HR,Track,Lunastra Scale+,1,100
Lunastra,HR,Body Carve,Lunastra Scale+,1,31
Lunastra,HR,Body Carve,Lunastra Carapace,1,24
Lunastra,HR,Body Carve,Lunastra Mane,1,19
Lunastra,HR,Body Carve,Lunastra Tail,1,15
Lunastra,HR,Body Carve,Lunastra Wing,1,8
Lunastra,HR,Body Carve,Lunastra Gem,1,3
Lunastra,HR,Wound Head,Lunastra Horn,1,65
Lunastra,HR,Wound Head,Lunastra Mane,2,32
Lunastra,HR,Wound Head,Lunastra Gem,1,3
Lunastra,HR,Wound Wings,Lunastra Wing,1,70
Lunastra,HR,Wound Wings,Lunastra Carapace,2,30
Lunastra,HR,Shiny Drop,Lunastra Mane,1,50
Lunastra,HR,Shiny Drop,Lunastra Scale+,1,28
Lunastra,HR,Shiny Drop,Dragon Treasure,1,20
Lunastra,HR,Shiny Drop,Lunastra Gem,1,2
Lunastra,HR,Tail Carve,Lunastra Tail,1,75
Lunastra,HR,Tail Carve,Lunastra Scale+,1,22
Lunastra,HR,Tail Carve,Lunastra Gem,1,3
Lunastra,HR,Palico Bonus,Lunastra Mane,1,50
Lunastra,HR,Palico Bonus,Lunastra Scale+,1,28
Lunastra,HR,Palico Bonus,Dragon Treasure,1,22
Lunastra,HR,Plunderblade,Lunastra Scale+,1,45
Lunastra,HR,Plunderblade,Lunastra Carapace,1,30
Lunastra,HR,Plunderblade,Lunastra Mane,1,24
Lunastra,HR,Plunderblade,Lunastra Gem,1,1
Lunastra,HR,Bandit Mantle,Lustrous Scale,1,70
Lunastra,HR,Bandit Mantle,Glimmering Scale,1,30
Lunastra,HR,Hunt (Bronze),Lunastra Carapace,1,22
Lunastra,HR,Hunt (Bronze),Lunastra Scale+,1,18
Lunastra,HR,Hunt (Bronze),Lunastra Mane,1,18
Lunastra,HR,Hunt (Bronze),Lunastra Wing,1,12
Lunastra,HR,Hunt (Bronze),Elder Dragon Blood,2,12
Lunastra,HR,Hunt (Bronze),Lunastra Horn,1,10
Lunastra,HR,Hunt (Bronze),Elder Dragon Bone,2,8
Lunastra,HR,Investigation (Silver),Lunastra Scale+,2,16
Lunastra,HR,Investigation (Silver),Lunastra Wing,1,16
Lunastra,HR,Investigation (Silver),Lunastra Tail,1,16
Lunastra,HR,Investigation (Silver),Lunastra Horn,1,16
Lunastra,HR,Investigation (Silver),Lunastra Mane,1,14
Lunastra,HR,Investigation (Silver),Lunastra Carapace,2,12
Lunastra,HR,Investigation (Silver),Lunastra Gem,1,10
Lunastra,HR,Investigation (Gold),Lunastra Horn,1,20
Lunastra,HR,Investigation (Gold),Lunastra Gem,1,18
Lunastra,HR,Investigation (Gold),Lunastra Wing,1,16
Lunastra,HR,Investigation (Gold),Lunastra Tail,1,16
Lunastra,HR,Investigation (Gold),Lunastra Scale+,3,14
Lunastra,HR,Investigation (Gold),Lunastra Carapace,3,8
Lunastra,HR,Investigation (Gold),Lunastra Mane,2,8
Lunastra,HR,Investigation (Purple),Worn Feystone,1,70
Lunastra,HR,Investigation (Purple),Warped Feystone,1,13
Lunastra,HR,Investigation (Purple),Sullied Streamstone,1,12
Lunastra,HR,Investigation (Purple),Shining Streamstone,1,5
Lunastra,MR,Track,Lunastra Shard,1,100
Lunastra,MR,Body Carve,Lunastra Shard,1,30
Lunastra,MR,Body Carve,Lunastra Cortex,1,23
Lunastra,MR,Body Carve,Lunastra Mane+,1,18
Lunastra,MR,Body Carve,Lunastra Fellwing,1,13
Lunastra,MR,Body Carve,Lunastra Hardhorn,1,8
Lunastra,MR,Body Carve,Lunastra Gem,1,5
Lunastra,MR,Body Carve,Large Elder Dragon Gem,1,3
Lunastra,MR,Wound Head,Lunastra Hardhorn,1,65
Lunastra,MR,Wound Head,Lunastra Mane+,2,32
Lunastra,MR,Wound Head,Large Elder Dragon Gem,1,3
Lunastra,MR,Wound Wings,Lunastra Fellwing,1,70
Lunastra,MR,Wound Wings,Lunastra Cortex,2,30
Lunastra,MR,Shiny Drop,Lunastra Mane+,1,50
Lunastra,MR,Shiny Drop,Lunastra Shard,1,28
Lunastra,MR,Shiny Drop,Old Dragon Treasure,1,20
Lunastra,MR,Shiny Drop,Large Elder Dragon Gem,1,2
Lunastra,MR,Tail Carve,Lunastra Lash,1,75
Lunastra,MR,Tail Carve,Lunastra Shard,1,22
Lunastra,MR,Tail Carve,Large Elder Dragon Gem,1,3
Lunastra,MR,Palico Bonus,Lunastra Mane+,1,50
Lunastra,MR,Palico Bonus,Lunastra Shard,1,28
Lunastra,MR,Palico Bonus,Old Dragon Treasure,1,22
Lunastra,MR,Plunderblade,Lunastra Shard,1,45
Lunastra,MR,Plunderblade,Lunastra Cortex,1,30
Lunastra,MR,Plunderblade,Lunastra Mane+,1,24
Lunastra,MR,Plunderblade,Large Elder Dragon Gem,1,1
Lunastra,MR,Bandit Mantle,Giant Scale,1,70
Lunastra,MR,Bandit Mantle,Magnificent Scale,1,30
Lunastra,MR,Hunt (Bronze),Lunastra Cortex,1,22
Lunastra,MR,Hunt (Bronze),Lunastra Shard,1,18
Lunastra,MR,Hunt (Bronze),Lunastra Mane+,1,15
Lunastra,MR,Hunt (Bronze),Lunastra Fellwing,1,12
Lunastra,MR,Hunt (Bronze),Pure Dragon Blood,1,12
Lunastra,MR,Hunt (Bronze),Lunastra Lash,1,10
Lunastra,MR,Hunt (Bronze),Large Elder Dragon Bone,1,8
Lunastra,MR,Hunt (Bronze),Lunastra Gem,1,3
Lunastra,MR,Investigation (Silver),Lunastra Fellwing,1,18
Lunastra,MR,Investigation (Silver),Lunastra Shard,2,16
Lunastra,MR,Investigation (Silver),Lunastra Lash,1,16
Lunastra,MR,Investigation (Silver),Lunastra Hardhorn,1,16
Lunastra,MR,Investigation (Silver),Lunastra Mane+,1,14
Lunastra,MR,Investigation (Silver),Lunastra Cortex,2,12
Lunastra,MR,Investigation (Silver),Large Elder Dragon Gem,1,8
Lunastra,MR,Investigation (Gold),Lunastra Hardhorn,1,20
Lunastra,MR,Investigation (Gold),Lunastra Lash,1,18
Lunastra,MR,Investigation (Gold),Lunastra Fellwing,1,16
Lunastra,MR,Investigation (Gold),Large Elder Dragon Gem,1,16
Lunastra,MR,Investigation (Gold),Lunastra Shard,3,14
Lunastra,MR,Investigation (Gold),Lunastra Cortex,3,8
Lunastra,MR,Investigation (Gold),Lunastra Mane+,2,8
Lunastra,MR,Investigation (Purple),Carved Feystone,1,60
Lunastra,MR,Investigation (Purple),Sealed Feystone,1,40
Lunastra,MR,Guiding Lands (Low),Elder Dragonvein Bone,1,63
Lunastra,MR,Guiding Lands (Low),Azure Mane,1,37
Lunastra,MR,Guiding Lands (Mid),Azure Mane,1,63
Lunastra,MR,Guiding Lands (Mid),Elder Dragonvein Bone,1,37
Lunastra,MR,Guiding Lands (High),Azure Mane,1,100
Lunastra,MR,Guiding Lands (Tempered),Tempered Azure Mane,1,64
Lunastra,MR,Guiding Lands (Tempered),Elder Spiritvein Bone,1,33
Lunastra,MR,Guiding Lands (Tempered),Great Spiritvein Gem,1,3
Kushala Daora,HR,Track,Daora Dragon Scale+,1,100
Kushala Daora,HR,Body Carve,Daora Dragon Scale+,1,32
Kushala Daora,HR,Body Carve,Daora Carapace,1,24
Kushala Daora,HR,Body Carve,Daora Claw+,1,19
Kushala Daora,HR,Body Carve,Daora Webbing,1,15
Kushala Daora,HR,Body Carve,Daora Horn+,1,8
Kushala Daora,HR,Body Carve,Daora Gem,1,2
Kushala Daora,HR,Wound Head,Daora Horn+,1,66
Kushala Daora,HR,Wound Head,Daora Dragon Scale+,2,32
Kushala Daora,HR,Wound Head,Daora Gem,1,2
Kushala Daora,HR,Wound Wings,Daora Webbing,1,70
Kushala Daora,HR,Wound Wings,Daora Claw+,2,30
Kushala Daora,HR,Wound Forelegs,Daora Claw+,1,80
Kushala Daora,HR,Wound Forelegs,Daora Carapace,2,20
Kushala Daora,HR,Shiny Drop,Daora Dragon Scale+,1,50
Kushala Daora,HR,Shiny Drop,Daora Claw+,1,28
Kushala Daora,HR,Shiny Drop,Dragon Treasure,1,22
Kushala Daora,HR,Tail Carve,Daora Tail,1,70
Kushala Daora,HR,Tail Carve,Daora Carapace,1,27
Kushala Daora,HR,Tail Carve,Daora Gem,1,3
Kushala Daora,HR,Palico Bonus,Daora Dragon Scale+,1,50
Kushala Daora,HR,Palico Bonus,Daora Carapace,1,28
Kushala Daora,HR,Palico Bonus,Dragon Treasure,1,22
Kushala Daora,HR,Plunderblade,Daora Dragon Scale+,1,45
Kushala Daora,HR,Plunderblade,Daora Carapace,1,30
Kushala Daora,HR,Plunderblade,Daora Claw+,1,24
Kushala Daora,HR,Plunderblade,Daora Gem,1,1
Kushala Daora,HR,Bandit Mantle,Lustrous Scale,1,70
Kushala Daora,HR,Bandit Mantle,Glimmering Scale,1,30
Kushala Daora,HR,Hunt (Bronze),Daora Carapace,1,27
Kushala Daora,HR,Hunt (Bronze),Daora Dragon Scale+,1,22
Kushala Daora,HR,Hunt (Bronze),Daora Claw+,1,18
Kushala Daora,HR,Hunt (Bronze),Daora Webbing,1,13
Kushala Daora,HR,Hunt (Bronze),Elder Dragon Blood,1,12
Kushala Daora,HR,Hunt (Bronze),Elder Dragon Bone,1,8
Kushala Daora,HR,Investigation (Silver),Daora Tail,1,18
Kushala Daora,HR,Investigation (Silver),Daora Claw+,1,18
Kushala Daora,HR,Investigation (Silver),Daora Horn+,1,16
Kushala Daora,HR,Investigation (Silver),Daora Webbing,1,16
Kushala Daora,HR,Investigation (Silver),Daora Carapace,2,14
Kushala Daora,HR,Investigation (Silver),Daora Dragon Scale+,2,12
Kushala Daora,HR,Investigation (Silver),Daora Gem,1,6
Kushala Daora,HR,Investigation (Gold),Daora Tail,1,18
Kushala Daora,HR,Investigation (Gold),Daora Claw+,1,18
Kushala Daora,HR,Investigation (Gold),Daora Horn+,1,16
Kushala Daora,HR,Investigation (Gold),Daora Webbing,1,16
Kushala Daora,HR,Investigation (Gold),Daora Gem,1,13
Kushala Daora,HR,Investigation (Gold),Daora Carapace,3,10
Kushala Daora,HR,Investigation (Gold),Daora Dragon Scale+,3,9
Kushala Daora,HR,Investigation (Purple),Worn Feystone,1,70
Kushala Daora,HR,Investigation (Purple),Warped Feystone,1,13
Kushala Daora,HR,Investigation (Purple),Sullied Streamstone,1,12
Kushala Daora,HR,Investigation (Purple),Shining Streamstone,1,5
Kushala Daora,MR,Track,Daora Shard,1,100
Kushala Daora,MR,Body Carve,Daora Shard,1,30
Kushala Daora,MR,Body Carve,Daora Cortex,1,22
Kushala Daora,MR,Body Carve,Daora Hardclaw,1,18
Kushala Daora,MR,Body Carve,Daora Fellwing,1,15
Kushala Daora,MR,Body Carve,Daora Hardhorn,1,8
Kushala Daora,MR,Body Carve,Daora Gem,1,5
Kushala Daora,MR,Body Carve,Large Elder Dragon Gem,1,2
Kushala Daora,MR,Wound Head,Daora Hardhorn,1,66
Kushala Daora,MR,Wound Head,Daora Shard,2,32
Kushala Daora,MR,Wound Head,Large Elder Dragon Gem,1,2
Kushala Daora,MR,Wound Wings,Daora Fellwing,1,70
Kushala Daora,MR,Wound Wings,Daora Hardclaw,2,30
Kushala Daora,MR,Shiny Drop,Daora Shard,1,50
Kushala Daora,MR,Shiny Drop,Daora Hardclaw,1,28
Kushala Daora,MR,Shiny Drop,Old Dragon Treasure,1,22
Kushala Daora,MR,Tail Carve,Daora Lash,1,70
Kushala Daora,MR,Tail Carve,Daora Cortex,1,27
Kushala Daora,MR,Tail Carve,Large Elder Dragon Gem,1,3
Kushala Daora,MR,Palico Bonus,Daora Shard,1,50
Kushala Daora,MR,Palico Bonus,Daora Cortex,1,28
Kushala Daora,MR,Palico Bonus,Old Dragon Treasure,1,22
Kushala Daora,MR,Plunderblade,Daora Shard,1,45
Kushala Daora,MR,Plunderblade,Daora Cortex,1,30
Kushala Daora,MR,Plunderblade,Daora Hardclaw,1,24
Kushala Daora,MR,Plunderblade,Large Elder Dragon Gem,1,1
Kushala Daora,MR,Bandit Mantle,Giant Scale,1,70
Kushala Daora,MR,Bandit Mantle,Magnificent Scale,1,30
Kushala Daora,MR,Hunt (Bronze),Daora Cortex,1,26
Kushala Daora,MR,Hunt (Bronze),Daora Shard,1,21
Kushala Daora,MR,Hunt (Bronze),Daora Hardclaw,1,17
Kushala Daora,MR,Hunt (Bronze),Daora Lash,1,13
Kushala Daora,MR,Hunt (Bronze),Pure Dragon Blood,1,12
Kushala Daora,MR,Hunt (Bronze),Large Elder Dragon Bone,1,8
Kushala Daora,MR,Hunt (Bronze),Daora Gem,1,3
Kushala Daora,MR,Investigation (Silver),Daora Fellwing,1,18
Kushala Daora,MR,Investigation (Silver),Daora Cortex,2,16
Kushala Daora,MR,Investigation (Silver),Daora Hardhorn,1,16
Kushala Daora,MR,Investigation (Silver),Daora Lash,1,16
Kushala Daora,MR,Investigation (Silver),Daora Hardclaw,1,14
Kushala Daora,MR,Investigation (Silver),Daora Shard,2,12
Kushala Daora,MR,Investigation (Silver),Large Elder Dragon Gem,1,8
Kushala Daora,MR,Investigation (Gold),Daora Lash,1,20
Kushala Daora,MR,Investigation (Gold),Daora Hardhorn,1,18
Kushala Daora,MR,Investigation (Gold),Daora Fellwing,1,16
Kushala Daora,MR,Investigation (Gold),Large Elder Dragon Gem,1,16
Kushala Daora,MR,Investigation (Gold),Daora Cortex,3,14
Kushala Daora,MR,Investigation (Gold),Daora Shard,3,8
Kushala Daora,MR,Investigation (Gold),Daora Hardclaw,2,8
Kushala Daora,MR,Investigation (Purple),Carved Feystone,1,60
Kushala Daora,MR,Investigation (Purple),Sealed Feystone,1,40
Kushala Daora,MR,Guiding Lands (Low),Elder Dragonvein Bone,1,63
Kushala Daora,MR,Guiding Lands (Low),Stormcall Steelwing,1,37
Kushala Daora,MR,Guiding Lands (Mid),Stormcall Steelwing,1,63
Kushala Daora,MR,Guiding Lands (Mid),Elder Dragonvein Bone,1,37
Kushala Daora,MR,Guiding Lands (High),Stormcall Steelwing,1,100
Kushala Daora,MR,Guiding Lands (Tempered),Tempered Steelwing,1,64
Kushala Daora,MR,Guiding Lands (Tempered),Elder Spiritvein Bone,1,33
Kushala Daora,MR,Guiding Lands (Tempered),Great Spiritvein Gem,1,3
Vaal Hazak,HR,Track,Deceased Scale,1,100
Vaal Hazak,HR,Body Carve,Deceased Scale,1,32
Vaal Hazak,HR,Body Carve,Vaal Hazak Carapace,1,24
Vaal Hazak,HR,Body Carve,Vaal Hazak Talon,1,15
Vaal Hazak,HR,Body Carve,Vaal Hazak Wing,1,11
Vaal Hazak,HR,Body Carve,Vaal Hazak Fang+,1,8
Vaal Hazak,HR,Body Carve,Vaal Hazak Tail,1,8
Vaal Hazak,HR,Body Carve,Vaal Hazak Gem,1,2
Vaal Hazak,HR,Wound Head,Vaal Hazak Fang+,1,66
Vaal Hazak,HR,Wound Head,Vaal Hazak Membrane,1,32
Vaal Hazak,HR,Wound Head,Vaal Hazak Gem,1,2
Vaal Hazak,HR,Wound Body,Vaal Hazak Wing,1,70
Vaal Hazak,HR,Wound Body,Vaal Hazak Membrane,2,30
Vaal Hazak,HR,Wound Forelegs,Vaal Hazak Talon,1,80
Vaal Hazak,HR,Wound Forelegs,Vaal Hazak Carapace,1,20
Vaal Hazak,HR,Shiny Drop,Vaal Hazak Membrane,1,50
Vaal Hazak,HR,Shiny Drop,Deceased Scale,1,28
Vaal Hazak,HR,Shiny Drop,Dragon Treasure,1,22
Vaal Hazak,HR,Tail Carve,Vaal Hazak Tail,1,75
Vaal Hazak,HR,Tail Carve,Deceased Scale,1,22
Vaal Hazak,HR,Tail Carve,Vaal Hazak Gem,1,3
Vaal Hazak,HR,Palico Bonus,Vaal Hazak Membrane,1,50
Vaal Hazak,HR,Palico Bonus,Deceased Scale,1,28
Vaal Hazak,HR,Palico Bonus,Dragon Treasure,1,22
Vaal Hazak,HR,Plunderblade,Deceased Scale,1,45
Vaal Hazak,HR,Plunderblade,Vaal Hazak Carapace,1,30
Vaal Hazak,HR,Plunderblade,Vaal Hazak Talon,1,24
Vaal Hazak,HR,Plunderblade,Vaal Hazak Gem,1,1
Vaal Hazak,HR,Bandit Mantle,Lustrous Scale,1,70
Vaal Hazak,HR,Bandit Mantle,Glimmering Scale,1,30
Vaal Hazak,HR,Hunt (Bronze),Vaal Hazak Carapace,1,24
Vaal Hazak,HR,Hunt (Bronze),Deceased Scale,1,19
Vaal Hazak,HR,Hunt (Bronze),Vaal Hazak Wing,1,14
Vaal Hazak,HR,Hunt (Bronze),Vaal Hazak Talon,1,13
Vaal Hazak,HR,Hunt (Bronze),Elder Dragon Blood,1,12
Vaal Hazak,HR,Hunt (Bronze),Vaal Hazak Membrane,1,10
Vaal Hazak,HR,Hunt (Bronze),Elder Dragon Bone,1,8
Vaal Hazak,HR,Investigation (Silver),Vaal Hazak Wing,1,17
Vaal Hazak,HR,Investigation (Silver),Vaal Hazak Talon,1,16
Vaal Hazak,HR,Investigation (Silver),Vaal Hazak Fang+,1,15
Vaal Hazak,HR,Investigation (Silver),Vaal Hazak Tail,1,14
Vaal Hazak,HR,Investigation (Silver),Vaal Hazak Carapace,2,12
Vaal Hazak,HR,Investigation (Silver),Deceased Scale,2,10
Vaal Hazak,HR,Investigation (Silver),Vaal Hazak Membrane,2,10
Vaal Hazak,HR,Investigation (Silver),Vaal Hazak Gem,1,6
Vaal Hazak,HR,Investigation (Gold),Vaal Hazak Wing,1,16
Vaal Hazak,HR,Investigation (Gold),Vaal Hazak Talon,1,15
Vaal Hazak,HR,Investigation (Gold),Vaal Hazak Tail,1,14
Vaal Hazak,HR,Investigation (Gold),Vaal Hazak Fang+,1,14
Vaal Hazak,HR,Investigation (Gold),Vaal Hazak Gem,1,13
Vaal Hazak,HR,Investigation (Gold),Vaal Hazak Carapace,3,10
Vaal Hazak,HR,Investigation (Gold),Vaal Hazak Membrane,3,10
Vaal Hazak,HR,Investigation (Gold),Deceased Scale,3,8
Vaal Hazak,HR,Investigation (Purple),Worn Feystone,1,70
Vaal Hazak,HR,Investigation (Purple),Warped Feystone,1,13
Vaal Hazak,HR,Investigation (Purple),Sullied Streamstone,1,12
Vaal Hazak,HR,Investigation (Purple),Shining Streamstone,1,5
Kulve Taroth,HR,Break Horns,Kulve Taroth Golden Spiralhorn,1,72
Kulve Taroth,HR,Break Horns,Kulve Taroth Golden Spiralhorn,2,25
Kulve Taroth,HR,Break Horns,Kulve Taroth Golden Glimstone,1,3
Kulve Taroth,HR,Break Horns,Kulve Taroth Golden Spiralhorn,1,
Kulve Taroth,HR,Break Horns,Kulve Taroth Golden Glimstone,1,
Kulve Taroth,HR,Wound Tail,Kulve Taroth Golden Tailshell,1,71
Kulve Taroth,HR,Wound Tail,Kulve Taroth Golden Tailshell,2,26
Kulve Taroth,HR,Wound Tail,Kulve Taroth Golden Glimstone,1,3
Kulve Taroth,HR,Wound Tail,Kulve Taroth Golden Tailshell,1,
Kulve Taroth,HR,Wound Tail,Kulve Taroth Golden Glimstone,1,
Kulve Taroth,HR,Gold Plating Carved,Kulve Taroth Golden Shell,1,
Kulve Taroth,HR,Gold Plating Carved,Kulve Taroth Golden Glimstone,1,
Kulve Taroth,HR,Siege Progress,Golden Fragment,1,29
Kulve Taroth,HR,Siege Progress,Advanced Armor Sphere,1,22
Kulve Taroth,HR,Siege Progress,Fucium Ore,1,22
Kulve Taroth,HR,Siege Progress,Golden Chunk,1,16
Kulve Taroth,HR,Siege Progress,Kulve Taroth Golden Nugget,1,11
Kulve Taroth,HR,Bandit Mantle,Lustrous Scale,1,70
Kulve Taroth,HR,Bandit Mantle,Glimmering Scale,1,30
Kulve Taroth,HR,Appraisal (Bronze),Dissolved Weapon,1,33
Kulve Taroth,HR,Appraisal (Bronze),Hard Armor Sphere,1,23
Kulve Taroth,HR,Appraisal (Bronze),Kulve Taroth Golden Shell,2,17
Kulve Taroth,HR,Appraisal (Bronze),Kulve Taroth Emperor Nugget,1,14
Kulve Taroth,HR,Appraisal (Bronze),Bushi Ticket,2,13
Kulve Taroth,HR,Appraisal (Silver),Melded Weapon,1,44
Kulve Taroth,HR,Appraisal (Silver),Kulve Taroth Emperor Nugget,1,31
Kulve Taroth,HR,Appraisal (Silver),Sublimated Weapon,1,25
Kulve Taroth,HR,Appraisal (Gold),Sublimated Weapon,1,63
Kulve Taroth,HR,Appraisal (Gold),Incandescent Weapon,1,37
Kulve Taroth,HR,Appraisal (Blue),Incandescent Weapon,1,100
Xeno'jiiva,HR,Body Carve,Xeno'jiiva Shell,1,32
Xeno'jiiva,HR,Body Carve,Xeno'jiiva Soulscale,1,22
Xeno'jiiva,HR,Body Carve,Xeno'jiiva Claw,1,14
Xeno'jiiva,HR,Body Carve,Xeno'jiiva Wing,1,11
Xeno'jiiva,HR,Body Carve,Xeno'jiiva Horn,1,8
Xeno'jiiva,HR,Body Carve,Xeno'jiiva Tail,1,8
Xeno'jiiva,HR,Body Carve,Xeno'jiiva Gem,1,5
Xeno'jiiva,HR,Wound Head,Xeno'jiiva Horn,1,64
Xeno'jiiva,HR,Wound Head,Xeno'jiiva Veil,1,32
Xeno'jiiva,HR,Wound Head,Xeno'jiiva Gem,1,4
Xeno'jiiva,HR,Wound Wings,Xeno'jiiva Wing,1,70
Xeno'jiiva,HR,Wound Wings,Xeno'jiiva Veil,2,30
Xeno'jiiva,HR,Wound Forelegs,Xeno'jiiva Claw,1,80
Xeno'jiiva,HR,Wound Forelegs,Xeno'jiiva Shell,1,20
Xeno'jiiva,HR,Shiny Drop,Xeno'jiiva Veil,1,50
Xeno'jiiva,HR,Shiny Drop,Xeno'jiiva Soulscale,1,28
Xeno'jiiva,HR,Shiny Drop,Dragon Treasure,1,22
Xeno'jiiva,HR,Tail Carve,Xeno'jiiva Tail,1,71
Xeno'jiiva,HR,Tail Carve,Xeno'jiiva Soulscale,1,22
Xeno'jiiva,HR,Tail Carve,Xeno'jiiva Gem,1,7
Xeno'jiiva,HR,Palico Bonus,Xeno'jiiva Veil,1,50
Xeno'jiiva,HR,Palico Bonus,Xeno'jiiva Soulscale,1,28
Xeno'jiiva,HR,Palico Bonus,Dragon Treasure,1,22
Xeno'jiiva,HR,Plunderblade,Xeno'jiiva Soulscale,1,45
Xeno'jiiva,HR,Plunderblade,Xeno'jiiva Shell,1,30
Xeno'jiiva,HR,Plunderblade,Xeno'jiiva Claw,1,24
Xeno'jiiva,HR,Plunderblade,Xeno'jiiva Gem,1,1
Xeno'jiiva,HR,Bandit Mantle,Lustrous Scale,1,70
Xeno'jiiva,HR,Bandit Mantle,Glimmering Scale,1,30
Xeno'jiiva,HR,Hunt (Bronze),Xeno'jiiva Shell,1,22
Xeno'jiiva,HR,Hunt (Bronze),Xeno'jiiva Soulscale,1,18
Xeno'jiiva,HR,Hunt (Bronze),Xeno'jiiva Veil,1,14
Xeno'jiiva,HR,Hunt (Bronze),Xeno'jiiva Claw,1,13
Xeno'jiiva,HR,Hunt (Bronze),Xeno'jiiva Wing,1,10
Xeno'jiiva,HR,Hunt (Bronze),Elder Dragon Bone,2,10
Xeno'jiiva,HR,Hunt (Bronze),Elder Dragon Blood,2,10
