name_en,description_en,name_ja,description_ja,name_fr,description_fr,name_it,description_it,name_de,description_de,name_es,description_es,name_pt,description_pt,name_pl,description_pl,name_ru,description_ru,name_ko,description_ko,name_zh,description_zh,name_ar,description_ar
Nora Brave Trophy,Proof that you have completed the Proving. Grants you the right to craft special equipment.,ノラ族義勇兵の証,試練を乗り越えた者に贈られる 一族の義勇兵となった証。 特別な装備を生産できる。,Trophée de valeur Nora,Attribué à ceux réussissant l'épreuve de l'Éclosion. Donne accès à la fabrication d'équipement spécial.,Trofeo Audace Nora,Attesta che hai superato la Prova. Ti permette di forgiare dell'equipaggiamento speciale.,Nora-Kriegertrophäe,"Dieser Beweis dafür, dass du die Erpro- bung abgeschlossen hast, erlaubt dir das Schmieden besonderer Ausrüstung.",Trofeo de valor Nora,"Demuestra que completaste la Prueba. Además, te da derecho a crear cierto equipo especial.",Troféu de Valente dos Nora,Comprovante de que você concluiu a Provação. Concede o direito de criar equipamento especial.,Trofeum wojownika Nora,Dowód przejścia Próby. Daje prawo do wyrobu specjalnego wyposażenia.,Трофей воина Нора,"Доказательство того, что вы прошли Обряд. Дает право создавать особое снаряжение.",노라족 의용병의 증표,시련을 극복한 자에게 주어지는 일족의 의용병이 된 증표. 특별한 장비를 생산할 수 있다.,諾拉族勇者之證,贈與通過試煉者， 成為勇者一族之證。 可生產特別的裝備。,جائزة محاربة النورا,دليل على إكمالك لأراضي الاختبار. وتمنحك حق صنع معدات خاصة.
SFV Ticket,A ticket for a special Street Fighter tie-in. Wait...does that mean that legendary fighter is going to...!?,ＳＦⅤチケット,ストリートファイターのコラボ チケット。あの、伝説の格闘家が モンスターハンターに参戦…！？,Ticket SFV,Un ticket pour une collaboration avec Street Fighter... Quoi ? Est-ce que le grand maître du karaté sera de la partie ?,Buono SFV,Buono per una collaborazione speciale con Street Fighter. La risposta è nel cuore della lotta...,SFV-Ticket,"Ein Ticket für einen Spezialauftritt von Street Fighter. Bedeutet das etwa, dass der legendäre Kämpfer...?!",Vale de SFV,"Un vale acordado especialmente con Street Fighter. Espera, ¿significa esto que el legendario guerrero va a...?",Bilhete de SFV,Bilhete ligado a Street Fighter. Espera... Quer dizer que aquele lutador lendário vai...?!,Kwit SFV,"Kwit na specjalne dodatki ze Street Fighera. Zaraz... czy to znaczy, że legendarny wojownik ma...?!",Билет SFV,"Билет для встречи с героем Street Fighter. Стоп... Неужели это значит, что сам легендарный воин...",SF V 티켓,스트리트 파이터의 콜라보 티켓. 그 전설의 격투가가 몬스터 헌터에 참전...!?,ＳＦＶ票,與快打旋風的合作活動票。 那位傳說中的格鬥家 要加入魔物獵人的戰鬥行列了……！？,تذكرة Street Fighter V,تذكرة تتعلق بمقاتل شوارع مميز. مهلًا... هل هذا يعني أن هذا المقاتل الأسطوري سـ...!؟
SFV Ticket III,A Street Fighter V collaboration ticket. Has that legendary world warrior leveled up his game!?,,,,,,,,,,,,,,,,,,,,,,
SFV Ticket II,"A Street Fighter V collaboration ticket. Wait, that female fighter is also going to hunt monsters!?",,,,,,,,,,,,,,,,,,,,,,
Steel Egg,"An egg of glittering steel. Valuable and rare, but of no use to a hunter. (Trade-in Item)",鋼のたまご,ピカピカ光るスティールな卵。 大変価値のある珍しい宝。 （換金アイテム）,Œuf d'acier,"Un œuf brillant de grande valeur, mais inutile pour un chasseur. (Objet à vendre)",Uovo d'acciaio,Un lucente uovo d'acciaio. Molto prezioso e raro ma inutile per un cacciatore. (Oggetto scambio),Stahlei,"Ein Ei aus funkelndem Stahl. Kostbar und selten, aber für Jäger nutzlos. (Wertobjekt)",Huevo de acero,"Brillante huevo de acero. Escaso y muy caro, pero sin utilidad alguna para cazadores. (Objeto vendible).",Ovo de Aço,"Ovo de aço reluzente. Valioso e raro, mas inútil para caçadores. (Item de Troca)",Stalowe jajo,"Jajo z lśniącej stali. Cenne i rzadkie, ale łowca nie będzie miał z niego pożytku. (Na sprzedaż)",Стальное яйцо,"Яйцо со стальным блеском. Ценное и редкое, но бесполезное для охотника. (Предмет для продажи)",강철알,반짝반짝 빛나는 강철로 된 알. 커다란 가치가 있는 진귀한 보물. (환금 아이템),鋼蛋,閃閃發光的鋼蛋。 是擁有巨大價值的珍寶。 （換金道具）,بيضة صلبة,بيضة من فولاذ لامع. قّيمة ونادرة ولكنها لن تنفع أي صياد. (عنصر للمبادلة)
Silver Egg,"An egg of glittering silver. Valuable and rare, but of no use to a hunter. (Trade-in Item)",銀のたまご,ピカピカ光るシルバーな卵。 大変価値のある珍しい宝。 （換金アイテム）,Œuf d'argent,"Un œuf argenté de grande valeur, mais inutile pour un chasseur. (Objet à vendre)",Uovo d'argento,Un lucente uovo d'argento. Molto prezioso e raro ma inutile per un cacciatore. (Oggetto scambio),Silberei,"Ein Ei aus funkelndem Silber. Sehr kostbar und selten, aber für Jäger nutzlos. (Wertobjekt)",Huevo de plata,"Brillante huevo de plata. Escaso y muy caro, pero sin utilidad alguna para cazadores. (Objeto vendible).",Ovo Prateado,"Ovo de prata reluzente. Valioso e raro, mas inútil para caçadores. (Item de Troca)",Srebrne jajo,"Jajo z lśniącego srebra. Cenne i rzadkie, ale łowca nie będzie miał z niego pożytku. (Na sprzedaż)",Серебряное яйцо,"Яйцо с серебряным блеском. Ценное и редкое, но бесполезное для охотника. (Предмет для продажи)",은알,반짝반짝 빛나는 은으로 된 알. 커다란 가치가 있는 진귀한 보물. (환금 아이템),銀蛋,閃閃發光的銀蛋。 是擁有巨大價值的珍寶。 （換金道具）,بيضة فضية,بيضة من فضة لامعة. قّيمة ونادرة ولكنها لن تنفع أي صياد. (عنصر للمبادلة)
Golden Egg,"An egg of glittering gold. Super valuable and rare, but of no use to a hunter. (Trade-in Item)",金のたまご,ピカピカ光るゴールデンな卵。 巨万の富を生む珍しい宝。 （換金アイテム）,Œuf d'or,"Un œuf doré d'une valeur inestimable, mais inutile pour un chasseur. (Objet à vendre)",Uovo d'oro,"Un lucente uovo d'oro. Raro e di incredibile valore, ma inutile per un cacciatore. (Oggetto scambio)",Goldei,"Ein Ei aus funkelndem Gold. Extrem kostbar und selten, aber für Jäger nutzlos. (Wertobjekt)",Huevo de oro,"Brillante huevo de oro. Escaso y muy caro, pero sin utilidad alguna para cazadores. (Objeto vendible).",Ovo Dourado,"Ovo de ouro reluzente. Valioso e raro, mas inútil para caçadores. (Item de Troca)",Złote jajo,"Jajo z lśniącego złota. Cenne i rzadkie, ale łowca nie będzie miał z niego pożytku. (Na sprzedaż)",Золотое яйцо,"Яйцо с золотым блеском. Сверхценное, редкое и бесполезное для охотника. (Предмет для продажи)",금알,반짝반짝 빛나는 금으로 된 알. 엄청난 부를 낳는 진귀한 보물. (환금 아이템),金蛋,閃閃發光的金蛋。 是可產生巨萬之富的珍寶。 （換金道具）,بيضة ذهبية,بيضة من ذهب لامع. قّيمة ونادرة للغاية ولكنها لن تنفع أي صياد. (عنصر للمبادلة)
Chipped Scale,"Acquired by using the Bandit Mantle. Chipped, but still prized by collectors. (Trade-in Item)",欠けたウロコ,追い剥ぎの装衣で手に入る素材。 欠けているがコレクターには 売れる。（換金アイテム）,Écaille ébréchée,Acquise avec la cape du voleur. Appréciée des collectionneurs. (Objet à vendre),Scaglia scheggiata,"Ottenuta usando il mantello furfante. Nonostante sia danneggiata, è di valore tra i collezionisti. (Oggetto scambio)",Angeschlagene Schuppe,"Durch den Einsatz des Banditen-Mantels erhalten. Beschädigt, aber immer noch ein Sammlerstück. (Wertobjekt)",Escama astillada,"Se consigue con el manto de bandido. Muy cotizada entre coleccionistas, pese a sus grietas. (Objeto vendible)",Escama Lascada,"Obtido ao usar o Manto de Bandido. Lascado, mas apreciado por colecionadores. (Item de Troca)",Ukruszona łuska,"Zdobywana przy użyciu opończy bandyty. Ukruszona, ale cenią ją kolekcjonerzy. (Na sprzedaż)",Отколотая чешуя,"Добывают с покровом разбойника. Края отбиты, но знатоки оценят. (Предмет для продажи)",빠진 비늘,강도 복장으로 입수가 가능한 소재. 흠이 있지만 콜렉터들에겐 팔린다. (환금 아이템),缺損的鱗片,是利用盜掠衣裝獲得的素材。 雖有缺損，但可賣給收藏家。 （換金道具）,قشرة رقيقة,يتم الحصول عليها باستخدام عباءة قاطع الطريق. رقيقة ولكن محل تقدير لدى الجامعين. (عنصر للمبادلة)
Large Scale,Acquired by using the Bandit Mantle. Consistently popular among collectors. (Trade-in Item),大きなウロコ,追い剥ぎの装衣で手に入る素材。 規格外の大きさ。コレクターに オススメ。（換金アイテム）,Grande écaille,Acquise avec la cape du voleur. Très prisée des collectionneurs. (Objet à vendre),Scaglia enorme,Ottenuta usando il mantello furfante. Popolare tra i collezionisti. (Oggetto scambio),Große Schuppe,Durch den Einsatz des Banditen-Mantels erhalten. Unter Sammlern ungebrochen beliebt. (Wertobjekt),Escama grande,Se consigue con el manto de bandido. Muy popular entre coleccionistas. (Objeto vendible),Escama Grande,Obtido ao usar o Manto de Bandido. Popular entre colecionadores. (Item de Troca),Duża łuska,Zdobywana przy użyciu opończy bandyty. Stale ceniona przez kolekcjonerów. (Na sprzedaż),Большая чешуя,Добывают с покровом разбойника. В чести у коллекционеров. (Предмет для продажи),큰 비늘,강도 복장으로 입수가 가능한 소재. 규격 외의 크기. 콜렉터들에게 추천. (환금 아이템),大鱗片,是利用盜掠衣裝獲得的素材。 有超越一般規格的大小， 可推薦給收藏家。（換金道具）,قشرة ضخمة,يتم الحصول عليها باستخدام عباءة قاطع الطريق. ذات شعبية كبيرة بين الجامعين. (عنصر للمبادلة)
Beautiful Scale,Acquired by using the Bandit Mantle. In perpetual demand among collectors. (Trade-in Item),きれいなウロコ,追い剥ぎの装衣で手に入る素材。 コレクターに人気が高い一品。 （換金アイテム）,Écaille magnifique,Acquise avec la cape du voleur. Très recherchée par les collectionneurs. (Objet à vendre),Scaglia magnifica,Ottenuta usando il mantello furfante. Molto richiesta tra i collezionisti. (Oggetto scambio),Hübsche Schuppe,Durch den Einsatz des Banditen-Mantels erhalten. Unter Sammlern stets begehrt. (Wertobjekt),Escama bonita,Se consigue con el manto de bandido. Muy demandada entre coleccionistas. (Objeto vendible),Escama Bonita,Obtido ao usar o Manto de Bandido. Sempre procurado por colecionadores. (Item de Troca),Piękna łuska,Zdobywana przy użyciu opończy bandyty. Poszukiwana przez kolekcjonerów. (Na sprzedaż),Прекрасная чешуя,Добывают с покровом разбойника. В большой цене у коллекционеров. (Предмет для продажи),예쁜 비늘,강도 복장으로 입수가 가능한 소재. 콜렉터들에게 인기가 높은 물건. （환금 아이템）,漂亮的鱗片,是利用盜掠衣裝獲得的素材。 在收藏家中很有人氣的珍品。 （換金道具）,قشرة جميلة,يتم الحصول عليها باستخدام عباءة قاطع الطريق. تحت الطلب الدائم من قبل الجامعين. (عنصر للمبادلة)
Lustrous Scale,Acquired by using the Bandit Mantle. A source of pride for any collector. (Trade-in Item),つやめくウロコ,追い剥ぎの装衣で手に入る素材。 コレクターにも自慢できる品物。 （換金アイテム）,Écaille brillante,Acquise avec la cape du voleur. La fierté de tout collectionneur. (Objet à vendre),Scaglia lucida,Ottenuta usando il mantello furfante. Fonte di orgoglio di molti collezionisti. (Oggetto scambio),Glänzende Schuppe,Durch den Einsatz des Banditen-Mantels erhalten. Der Stolz eines jeden Sammlers. (Wertobjekt),Escama lustrosa,Se consigue con el manto de bandido. Una fuente de orgullo para cualquier coleccionista. (Objeto vendible),Escama Lustrosa,Obtido ao usar o Manto de Bandido. Orgulho para qualquer colecionador. (Item de Troca),Lśniąca łuska,Zdobywana przy użyciu opończy bandyty. Chluba każdego kolekcjonera. (Na sprzedaż),Блестящая чешуя,Добывают с покровом разбойника. Сделает честь любой коллекции. (Предмет для продажи),윤기나는 비늘,강도 복장으로 입수가 가능한 소재. 콜렉터들에게도 자랑할만한 물건. (환금 아이템),鮮豔的鱗片,是利用盜掠衣裝獲得的素材。 是可向收藏家炫耀的物品。 （換金道具）,قشرة برّاقة,يتم الحصول عليها باستخدام عباءة قاطع الطريق. مصدر فخر لأي جامع. (عنصر للمبادلة)
